"Group Name","Patch Name","Files Changed","Upstream","Tracked-On"
"intel-mid","cam-0089-atomisp_gmin_platform-Correct-TI-PMIC-implementation.patch",1,"No",""
"intel-mid","cam-0090-atomisp_gmin_platform-Send-correct-buffer-size-to-ef.patch",1,"No",""
"intel-mid","cam-0106-atomisp-Disable-PCI-runtime-PM.patch",1,"No",""
"intel-mid","cam-0133-update-PMIC-v1p8-v2p8-address.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-10533"
"intel-mid","cam-0177-atomisp-Add-a-platform-interface-to-remove-camera-su.patch",2,"No",""
"intel-mid","cam-0197-atomisp_platform-add-whiskey-cove-pmic-support.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-13702"
"intel-mid","cam-0198-PMIC-Fix-a-bug-in-camera-sensor-powerup.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-15068"
"intel-mid","cam-0199-atomisp_platform-add-choice-for-XTAL-clock-source.patch",1,"No",""
"intel-mid","cam-0256-atomisp-support-camera-sensor-power-config-in-oemvar.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-21057"
"intel-mid","cam-0338-atomisp_gmin_platform-Remove-legacy-code-for-Whiskey.patch",1,"No",""
"intel-mid","cam-0353-atomisp_gmin_platform-Disable-ACPI-PM-on-camera-devi.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-7324"
"intel-mid","0003-atomisp_gmin_platform-Fix-AXP-regulator-enable-logic.patch",1,"No",""
"intel-mid","0013-atomisp_gmin-Separate-VCM-from-sensor-driver.patch",3,"No",""
"intel-mid","0025-gmin_platform-add-v1p2_ctrl-support.patch",2,"No","https://jira01.devtools.intel.com/browse/IMINAN-37622"
"intel-mid","0026-gmin_platform-power-control-for-VCM.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-37535"
"intel-mid","i2c-dw_i2c-Remove-extra-warning-message.patch",1,"No",""
"intel-mid","mid-Do-not-apply-d3_delay-restriction-to-CHT-platfor.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-6903"
"intel-mid","REVERTME-i2c-detete-pm_qos-when-acquire-reset-semaphore.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-960"
"intel-mid","REVERTME-mid-disable-irq-across-the-SEMA-holding.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-960"
"intel-mid","REVERTME-i2c-reset-SEMA-carefully-in-case-punit-races-with-ke.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-960"
"intel-mid","REVERTME-mid-add-back-qos-to-block-C6-when-kernel-holds-i2c-S.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-960"
"intel-mid","0001-sdio-add-the-regulator-platform-device-register-for-.patch",2,"No",""
"intel-mid","0002-audio-registers-hdmi-audio-using-platform_device_reg.patch",1,"No",""
"intel-mid","ASoC-Intel-BT-data-start-at-1st-FrameSync-bit.patch",1,"No",""
"intel-mid","Audio-Fix-debug-print.patch",1,"No",""
"intel-mid","0001-regulator-add-fixed-regulator-and-gpio-regulator-for.patch",2,"No",""
"intel-mid","Audio-Remove-the-last-part-hdmi-audio-from-device_li.patch",2,"No",""
"intel-mid","gmin_platform-Fix-two-unchecked-NULL-pointer-conditi.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-18595"
"intel-mid","atomisp-Added-logic-to-control-new-power-rails.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-20595"
"intel-mid","CHT-T3-MRD-SDIO-Regulator-use-GPIO1-instead-of-LDO3.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-22670"
"kernel","DEBUG-Add-useful-log-in-case-of-CSD-deadlock.patch",2,"No",""
"kernel","DEBUG-Correct-one-stack-corruption-with-CSD_LOCK.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-33668"
"kernel","Add-more-log-for-soft-hard-lockup-and-watchdog-reset.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-15542"
"kernel","cpuset-Add-allow_attach-hook-for-cpusets-on-android.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-16183"
"kernel/sched","sched-Remove-rq-s-runnable-avg.patch",3,"No","https://jira01.devtools.intel.com/browse/OAM-9774"
"kernel/sched","sched-Precisely-accumulate-periods-in-update_entity_.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-9774"
"kernel/sched","sched-Introduce-and-calculate-CPU-ConCurrency-CC.patch",3,"No","https://jira01.devtools.intel.com/browse/OAM-9774"
"kernel/sched","sched-Define-SD_WORKLOAD_CONSOLIDATION-and-attach-to.patch",5,"No","https://jira01.devtools.intel.com/browse/OAM-9774"
"kernel/sched","sched-Consolidating-workload-to-a-subset-of-CPUs-if-.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9774"
"kernel/sched","sched-Implement-workload-consolidation-in-wakeup-for.patch",3,"No","https://jira01.devtools.intel.com/browse/OAM-9774"
"kernel/sched","sched-Implement-workload-consolidation-in-idle_balan.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9774"
"kernel/sched","sched-Implement-workload-consolidation-in-nohz_idle_.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9774"
"kernel/sched","sched-Implement-workload-consolidation-in-periodic-l.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9774"
"kernel/sched","sched-Implement-workload-consolidation-in-RT-class.patch",3,"No","https://jira01.devtools.intel.com/browse/OAM-9774"
"kernel/sched","sched-dont-ouput-cpu-sched-info-by-default.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-30253"
"lib","0001-Silence-NETLINK-when-in-S3.patch",1,"No",""
"lib","Trigger-uevent-buffering-after-F-W-caching-during-su.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-37491"
"lib","0002-kobject-do-not-free-buffered-uevents.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-22984"
"lib","DEBUG-Panic-on-List-corruption-warning.patch",1,"No",""
"lib","lib-idr-fix-out-of-bounds-pointer-dereference.patch",1,"Yes","https://jira01.devtools.intel.com/browse/IMINAN-40474"
"mfd","mfd-lpc_ich-Fix-ACPI-enable-bitmask.patch",1,"Yes",""
"mfd","mfd-lpc_ich-Only-configure-watchdog-or-GPIO-when-pre.patch",1,"Yes",""
"mfd","mfd-lpc_ich-Remove-lpc_ich_cfg-struct-use.patch",1,"Yes",""
"mfd","mfd-lpc_ich-Add-support-for-iTCO-v3.patch",2,"Yes",""
"mfd","mfd-lpc_ich-Add-support-for-Intel-Bay-Trail-SoC.patch",1,"Yes",""
"mfd","Add-Crystal-Cove-MFD-driver.patch",7,"No",""
"mfd","mfd-intel_soc_pmic-add-dollar-cove.patch",4,"No",""
"mfd","adding-the-corect-ACPI-HID-for-dollar-cove.patch",1,"No",""
"mfd","0002-pmic-dollar_cove-HACK-do-not-handle-otg_gpio.patch",1,"No",""
"mfd","0001-PMIC-opregion-support-PMIC-customized-operation-regi.patch",4,"No",""
"mfd","0001-mfd-wm5102-Add-missing-break.patch",1,"Yes",""
"mfd","0002-mfd-arizona-Add-device-tree-helper-functions.patch",2,"Yes",""
"mfd","0003-mfd-arizona-Add-device-tree-binding-for-max_channels.patch",2,"Yes",""
"mfd","0004-mfd-arizona-Add-simple-microphone-detection-device-t.patch",2,"Yes",""
"mfd","0005-mfd-arizona-Add-micdet-ranges-and-polarity-device-tr.patch",2,"Yes",""
"mfd","0006-mfd-arizona-Add-device-tree-bindings-for-MICBIAS-gen.patch",2,"Yes",""
"mfd","0007-mfd-wm5110-Ensure-known-register-state-exiting-sleep.patch",1,"Yes",""
"mfd","0008-mfd-arizona-Add-inmode-and-dmic-ref-device-tree-bind.patch",2,"Yes",""
"mfd","0009-extcon-arizona-Add-support-for-new-ADC-value-headpho.patch",4,"Yes",""
"mfd","0010-mfd-arizona-Export-some-of-the-DT-helper-functions.patch",2,"Yes",""
"mfd","0011-extcon-arizona-Move-processing-of-mic-det-DT-into-ex.patch",2,"Yes",""
"mfd","0013-extcon-arizona-Add-support-for-general-purpose-switc.patch",5,"Yes",""
"mfd","0042-mfd-arizona-rename-wm5110-to-florida.patch",10,"Yes",""
"mfd","0044-mfd-arizona-Add-support-for-WM8280.patch",6,"Yes",""
"mfd","0052-mfd-arizona-Add-additional-registers-as-readable-for.patch",2,"Yes",""
"mfd","0056-mfd-arizona-fix-potential-bad-pointer-when-printing-.patch",1,"Yes",""
"mfd","0057-ASoC-arizona-Add-default-case-to-resolve-build-warni.patch",1,"Yes",""
"mfd","0058-mfd-arizona-Do-hard-instead-of-soft-reset-coming-out.patch",1,"Yes",""
"mfd","0070-mfd-arizona-Factor-out-SYSCLK-enable-and-hardware-pa.patch",1,"Yes",""
"mfd","0071-mfd-arizona-Add-register-patch-ensuring-a-clean-exit.patch",1,"Yes",""
"mfd","0072-mfd-arizona-Correct-registers-used-in-sleep-mode-pat.patch",1,"Yes",""
"mfd","0073-mfd-arizona-Add-delay-before-releasing-reset-line-on.patch",1,"Yes",""
"mfd","0078-mfd-wm5102-Parse-DT-for-wm5102t-output-power-setting.patch",2,"Yes",""
"mfd","0090-mfd-wm5102-Make-additional-DSP-registers-available-t.patch",2,"Yes",""
"mfd","0091-mfd-florida-Make-additional-DSP-registers-available-.patch",2,"Yes",""
"mfd","0102-mfd-wm5102-Update-register-patch.patch",1,"Yes",""
"mfd","0123-mfd-florida-Fix-default-for-Headphone-Detect-1.patch",1,"Yes",""
"mfd","0124-mfd-arizona-Apply-additional-settings-entering-sleep.patch",1,"Yes",""
"mfd","0131-mfd-florida-Add-defaults-for-the-charge-pump-setting.patch",1,"Yes",""
"mfd","0135-mfd-arizona-Only-re-enable-the-irq-in-resume-if-it-w.patch",2,"Yes",""
"mfd","0139-mfd-florida-Mark-DSP-clocking-registers-as-volatile.patch",1,"Yes",""
"mfd","0140-mfd-wm5102-Mark-DSP-clocking-register-as-volatile.patch",1,"Yes",""
"mfd","0153-mfd-arizona-Use-new-regmap-features-for-manual-regis.patch",2,"Yes",""
"mfd","0166-mfd-wm8997-Add-registers-for-high-power-mode.patch",1,"Yes",""
"mfd","0168-mfd-arizona-Add-detection-of-WM8281.patch",3,"Yes",""
"mfd","0175-mfd-arizona-Correct-error-message-for-addition-of-ma.patch",1,"Yes",""
"mfd","0181-mfd-florida-Add-missing-isolation-control-register.patch",1,"Yes",""
"mfd","0209-mfd-arizona-correct-addresses-of-always-on-trigger-r.patch",4,"Yes",""
"mfd","0217-mfd-arizona-Add-DT-binding-for-out_mono-pdata.patch",2,"Yes",""
"mfd","0218-mfd-arizona-Add-additional-dummy-IRQ-callbacks.patch",1,"Yes",""
"mfd","0220-mfd-arizona-zero-init-the-out-mono-DT-array.patch",1,"Yes",""
"mfd","0221-mfd-wm5102-Mark-additional-registers-as-volatile.patch",1,"Yes",""
"mfd","0225-mfd-arizona-Use-memset-to-clear-out_mono-array.patch",1,"Yes",""
"mfd","0239-mfd-arizona-Set-sane-headphone-impedance-default.patch",1,"Yes",""
"mfd","0243-mfd-core-Don-t-use-devres-functions-before-device-is.patch",1,"Yes",""
"mfd","0245-mfd-arizona-Add-register-bits-to-support-the-ANC-blo.patch",2,"Yes",""
"mfd","0257-mfd-arizona-Disable-PM-runtime-at-start-of-driver-re.patch",1,"Yes",""
"mfd","0258-mfd-arizona-Disable-DCVDD-before-we-destroy-the-MFD.patch",1,"Yes",""
"mfd","0259-mfd-arizona-Don-t-use-devres-for-DCVDD.patch",1,"Yes",""
"mfd","0260-mfd-arizona-Use-num_core_supplies-in-arizona_dev_exi.patch",1,"Yes",""
"mfd","0262-mfd-arizona-Add-comment-to-explain-non-devm-regulato.patch",1,"Yes",""
"mfd","0264-mfd-wm5102-Correct-default-for-LDO-Control-2-registe.patch",1,"Yes",""
"mfd","0269-mfd-arizona-Export-function-to-control-subsystem-DVF.patch",2,"Yes",""
"mfd","0273-mfd-arizona-Split-INx_MODE-into-two-fields.patch",3,"Yes",""
"mfd","0274-mfd-arizona-Add-support-for-WM8998-and-WM1814.patch",9,"Yes",""
"mfd","0283-mfd-arizona-Disable-interrupts-while-suspending.patch",1,"Yes",""
"mfd","0286-mfd-florida-Remove-non-existent-interrupts.patch",1,"Yes",""
"mfd","0287-mfd-florida-Add-in-the-output-done-interrupts.patch",3,"Yes",""
"mfd","0289-mfd-florida-Add-new-interrupt-register-definitions.patch",5,"Yes",""
"mfd","0290-mfd-arizona-Add-missing-handling-for-ISRC3-under-ove.patch",1,"Yes",""
"mfd","0292-mfd-wm8998-Rename-speaker-overheat-interrupt.patch",1,"Yes",""
"mfd","0296-mfd-florida-Remove-default-for-volatile-register.patch",1,"Yes",""
"mfd","0297-mfd-arizona-Document-HP_CTRL_1L-and-HP_CTRL_1R-regis.patch",3,"Yes",""
"mfd","0307-mfd-arizona-Use-handle_simple_irq-for-IRQ-dispatch-c.patch",1,"Yes",""
"mfd","0312-mfd-arizona-Remove-bogus-warning-in-arizona_dvfs_dow.patch",1,"Yes",""
"mfd","0318-mfd-arizona-Correct-mask-to-allow-setting-micbias-ex.patch",1,"Yes",""
"mfd","0322-mfd-arizona-Set-DCVDD-voltage-to-1.175V-before-enter.patch",1,"Yes",""
"mfd","0326-mfd-arizona-Disable-DVFS-boost-in-suspend.patch",1,"Yes",""
"mfd","0327-mfd-arizona-Add-additional-HPDET-registers.patch",2,"Yes",""
"mfd","0331-mfd-florida-HP_CTRL_XX-registers-should-all-be-marke.patch",1,"Yes",""
"mfd","0335-mfd-arizona-Rid-data-size-incompatibility-warn-when-.patch",4,"Yes",""
"mfd","0337-mfd-florida-Remove-defaults-for-volatile-registers.patch",1,"Yes",""
"mfd","0348-mfd-arizona-Add-support-for-CS47L24.patch",8,"Yes",""
"mfd","0001-power-Get-the-battery-capacity-and-max-voltage-from-.patch",1,"No",""
"mfd","mfd-intel_soc_pmic-add-TI-variant-of-dollar-cove.patch",4,"No",""
"mfd","EM-Update-battery-curve-data-for-ECS.patch",1,"No",""
"mfd","Charger-reduce-amount-of-hardcoding-in-driver.patch",1,"No",""
"mfd","Add-PCI-id-for-Cherry-Trail-SoC-in-lpc_ich-driver.patch",1,"No",""
"mfd","0001-PMIC-Add-WC-PMIC-support.patch",5,"No",""
"mfd","0001-PMIC-update-id-to-avoid-conflict-with-BM-driver.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-614"
"mfd","0002-PMIC-add-id-for-intel_soc_pmic_set_pdata.patch",3,"No",""
"mfd","0001-intel_soc_pmic-Define-platform-data-for-wcove-driver.patch",2,"No","http://jira01.devtools.intel.com/browse/GMINL-1812"
"mfd","0001-PMIC-Add-pdata-for-wcove-GPADc.patch",1,"No",""
"mfd","0001-PMIC-BCU-Configure-VWARNB-value-greater-than-VWARNA.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-8810"
"mfd","0001-crystal-cove-add-GPIO-regulators.patch",1,"No",""
"mfd","0001-GPIO-Adding-support-for-whiskey-cove-pmic-gpio.patch",4,"No",""
"mfd","0001-Fixing-compilation-error-if-GPIOLIB-is-not-enabled.patch",1,"No",""
"mfd","intel_soc_pmic-Fix-the-interrupt-issue-while-waking-.patch",2,"No","https://jira01.devtools.intel.com/browse/IMINAN-9711"
"mfd","mfd-intel_pmic-Fix-IRQ-handling-b-w-pmic_i2c-and-pmi.patch",2,"No","https://jira01.devtools.intel.com/browse/AKP-1591"
"mfd","0003-mfd-Enable-LPAT-reading.patch",1,"No",""
"mfd","0001-wcove_pmic-Read-usb-compliance-bit.patch",2,"No",""
"mfd","regulator-add-vmmc-vqmmc-regulators-for-SD-host-with.patch",2,"No",""
"mfd","0002-GPIO-Adding-AXP288-PMIC-GPIO-driver.patch",6,"No",""
"mfd","intel_soc_pmic_dc-Read-battery-extreme-thresholds-fr.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-898"
"mfd","regulator-add-regulators-for-sd-with-dollar-cove-pmi.patch",2,"No",""
"mfd","mmc-add-sd-card-support-for-cht-with-dollar-cove-ti-.patch",2,"No",""
"mfd","EM-Release-usb-mux-gpio-descriptor-for-further-use.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-1117"
"mfd","EM-XPWRFG-Added-null-character-at-the-end-of-battery.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-1050"
"mfd","XPWR-Fixed-pmic-irq-miss-issue-on-system-suspend.patch",2,"No","https://jira01.devtools.intel.com/browse/AKP-1157"
"mfd","XPWR-CHRG-Fetch-max_cc-and-max_cv-from-charge-profil.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-1370"
"mfd","XPWR-Changed-PMIC-interrupt-type-from-edge-trigger-t.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-1434"
"mfd","PMIC-disable-power-button-support.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-1558"
"mfd","0001-VRF-add-camera-consumer.patch",1,"No",""
"mfd","Whiskey-Cove-Thermal-Adding-the-mapping-for-whiskey-.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-1411"
"mfd","Whiskey-Cove-PMIC-Adding-alert-support-for-BAT0-to-z.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-1444"
"mfd","wc-add-v1p2-and-vprog4b-supply-consumer.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-37622"
"mfd","PMIC-fix-out-of-bound-accesses-in-irqregmap-array.patch",4,"No",""
"mfd","Disable-V1P2A-rail-conditionally.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9676"
"mfd","DC-TI-PMIC-disable-power-button-support.patch",1,"No",""
"mfd","Update-the-check-for-conditional-control-of-V1P2A-ra.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9935"
"mfd","wc-remove-consumer_supplies-for-camera.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-14627"
"mfd","EM-Read-the-gpio-number-for-charger-irq-using-acpi-m.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9421"
"mfd","gpio-crystalcove-dump-wakeup-source-after-system-is-.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-23465"
"mfd","pmic-dump-wakeup-source-after-system-is-woken-up.patch",3,"No","https://jira01.devtools.intel.com/browse/OAM-23465"
"mfd","Dollar-Cove-PMIC-add-GPIO1-regulator.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-21105"
"mfd","Revert-Dollar-Cove-PMIC-add-GPIO1-regulator.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-26918"
"mfd","Dollar-Cove-add-GPIO1-regulator.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-22670"
"mm","deferrable-sleep-on-ksm.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-21938"
"mm","DEBUG-Panic-in-case-of-Bad-page-Bug.patch",1,"No",""
"mm","DEBUG-Panic-in-case-of-SLUB_DEBUG-issue.patch",1,"No",""
"mm","DEBUG-Add-DEBUG_PANIC_ON_BAD_PAGE-config-switch.patch",2,"No","https://jira01.devtools.intel.com/browse/AKP-1919"
"net/core","BACKPORT-neigh-Better-handling-of-transition-to-NUD_.patch",1,"Yes","https://jira01.devtools.intel.com/browse/OAM-3399"
"net/ipv4","0001-net-fake-socket-ioctl-to-reset-connections-matching-.patch",4,"No",""
"net/netfilter","nf-xt_socket-export-the-fancy-sock-finder-code.patch",2,"Yes",""
"net/netfilter","0001-netfilter-Fix-proc_set_user-call-from-xt_quota2.patch",1,"No",""
"net/netfilter","netfilter-xt_qtaguid-fix-oops-issues-on-blank-interfaces.patch",1,"No",""
"net/netfilter","netfilter-xt_qtaguid-Don-t-bother-looking-up-TIME_WAIT-sk-s.patch",1,"No",""
"net/rfkill","net-rfkill-gpio-remove-unused-and-obsolete-platform-.patch",2,"No",""
"net/rfkill","net-rfkill-gpio-remove-gpio-names.patch",1,"No",""
"net/rfkill","net-rfkill-gpio-add-ACPI-ID-for-GPS-module-on-Lenovo.patch",1,"No",""
"net/rfkill","net-rfkill-gpio-add-ACPI-IDs-for-a-Broadcom-bluetoot.patch",1,"No",""
"net/rfkill","net-rfkill-gpio-Use-gpiod-cansleep-routines-when-nee.patch",1,"No",""
"net/rfkill","0002-Bluetooth-Add-RT8723-chip-ID-in-rfkill-gpio-driver.patch",1,"No",""
"net/rfkill","0001-rfkill-Support-BCM4752E-GPS-device.patch",2,"No",""
"net/rfkill","0001-net-rfkill-gpio-Fix-clock-status.patch",1,"No",""
"net/rfkill","0001-net-rfkill-gpio-Configurable-GPIO-idx.patch",1,"No",""
"net/rfkill","0002-net-rfkill-gpio-Implement-PM-hooks.patch",1,"No",""
"net/rfkill","0003-net-rfkill-gpio-Implement-host-wake-up-support.patch",1,"No",""
"net/rfkill","0004-net-rfkill-gpio-OBDA8723-PM-support.patch",1,"No",""
"net/rfkill","0005-net-rfkill-gpio-Add-BCM47521-id.patch",1,"No",""
"net/rfkill","0001-net-rfkill-gpio-Add-BCM2E3A-ACPI-ID.patch",1,"No",""
"net/rfkill","0001-rfkill-gpio-falling-edge-irq-support-for-hostwake.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-844"
"net/rfkill","0002-rfkill-gpio-adds-CG2k-support.patch",2,"No","https://jira01.devtools.intel.com/browse/AKP-844"
"net/rfkill","BT-remove-rfkill-gpio-handling-for-BT-chip.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-7915"
"security/keys","UPSTREAM-KEYS-Fix-keyring-ref-leak-in-join_session_k.patch",1,"Yes","https://jira01.devtools.intel.com/browse/OAM-17250"
"sound","0003-ALSA-hda-add-sound-hda.patch",28,"No",""
"sound/soc/codecs","ASoC-Intel-Add-a-mfld-prefix-to-Intel-SST-drivers.patch",8,"No",""
"sound/soc/codecs","ASoC-Intel-Add-build-support-for-Intel-SST-DSP-core.patch",2,"No",""
"sound/soc/codecs","ASoC-ALC286S-Add-support-for-realtek-ALC286S-Codec.patch",4,"No",""
"sound/soc/codecs","ASoC-Intel-Add-Intel-SST-audio-DSP-low-level-shim-dr.patch",3,"No",""
"sound/soc/codecs","ASoC-Intel-Add-Intel-Baytrail-SST-DSP-support.patch",2,"No",""
"sound/soc/codecs","ASoC-Intel-Add-Baytrail-SST-ID-and-Baytrail-specific.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Add-common-SST-driver-loader-on-ACPI-syst.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Add-Intel-SST-audio-DSP-Firmware-loader.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Add-support-for-Haswell-Broadwell-DSP.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Add-Haswell-Broadwell-IPC.patch",2,"No",""
"sound/soc/codecs","ASoC-Intel-Add-Haswell-and-Broadwell-PCM-platform-dr.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Add-build-support-for-Haswell-ADSP.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Add-Haswell-Machine-support.patch",3,"No",""
"sound/soc/codecs","ASoC-Intel-Add-Broadwell-Machine-support.patch",3,"No",""
"sound/soc/codecs","ASoC-Intel-Add-Intel-Baytrail-SST-DSP-IPC-support.patch",2,"No",""
"sound/soc/codecs","ASoC-Intel-Add-Intel-Baytrail-SST-PCM-platform-drive.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Add-build-support-for-Baytrail-SST.patch",2,"No",""
"sound/soc/codecs","ASoC-Intel-Add-Baytrail-SST-probing-and-byt-5640-mac.patch",4,"No",""
"sound/soc/codecs","sound-byt-t100.patch",35,"No",""
"sound/soc/codecs","ASoC-codecs-Add-codec-driver-for-RT5640.patch",9,"No",""
"sound/soc/codecs","ASoC-codecs-Add-codec-driver-for-RT5651.patch",8,"No",""
"sound/soc/codecs","ASoC-codecs-Add-rt5672-codec-driver.patch",10,"Yes",""
"sound/soc/codecs","ASoC-codecs-Export-jack-gpio.patch",2,"No",""
"sound/soc/codecs","ASoC-codecs-Cache-sync-not-required-for-rt5640.patch",1,"No",""
"sound/soc/codecs","remove-i2c-address-from-the-driver-name.patch",1,"No",""
"sound/soc/codecs","ASoC-Updates-to-the-ASoC-framework.patch",15,"No",""
"sound/soc/codecs","fix-race-of-cpu-dai-active-management.patch",1,"No",""
"sound/soc/codecs","ASoC-add-inputs-and-outputs-to-dummy-codec.patch",2,"No",""
"sound/soc/codecs","0015-ASoC-core-Add-support-for-platform-and-CODEC-drivers.patch",1,"Yes",""
"sound/soc/codecs","0004-ASoC-hda-add-asoc-hda-bus.patch",7,"No",""
"sound/soc/codecs","0001-ALSA-pcm-Allow-nonatomic-trigger-operations.patch",3,"Yes",""
"sound/soc/codecs","0002-ALSA-pcm-Uninline-snd_pcm_stream_lock-and-_unlock.patch",2,"Yes",""
"sound/soc/codecs","ASoC-Remove-old-Intel-ASoC-driver.patch",23,"No",""
"sound/soc/codecs","ASoC-Add-Intel-ASoC-driver-for-BYT.patch",41,"No",""
"sound/soc/codecs","Audio-mofd-platform-update-the-mask-bit-in-sst_mix_p.patch",1,"No",""
"sound/soc/codecs","0011-Audio-Fix-fw-name-in-request-firmware.patch",1,"No",""
"sound/soc/codecs","0009-Audio-Enable-shim-write-for-byt.patch",1,"No",""
"sound/soc/codecs","0012-Audio-Fix-shim-begin-address-to-write-through-debugf.patch",1,"No",""
"sound/soc/codecs","Audio-sst-Check-payload-size-for-large-messages.patch",1,"No",""
"sound/soc/codecs","ASoC-intel-Enable-Internal-Mic.patch",1,"No",""
"sound/soc/codecs","Removed-i2c-address-from-driver-name.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Add-board-separation-code-for-BYT-CR.patch",3,"No",""
"sound/soc/codecs","Audio-use-rt5640_get_jack_gpio-to-get-jack-gpio.patch",1,"No",""
"sound/soc/codecs","ASoC-intel-MRD7-is-now-default-wiring.patch",2,"No",""
"sound/soc/codecs","ASoC-Intel-Add-machine-driver-for-Anchor8.patch",4,"No",""
"sound/soc/codecs","ASoC-Intel-BYT-CR-Dynamic-board-configuration.patch",9,"No",""
"sound/soc/codecs","SoC-Intel-BYT-klockwork-error-in-Audio-Driver12.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-19912"
"sound/soc/codecs","SND-BYT-DMI-id-list-has-to-be-ended-with-DMI_NONE.patch",1,"No",""
"sound/soc/codecs","ASoC-Intel-Turn-off-debug-level-prints.patch",1,"No",""
"sound/soc/codecs","asoc-intel-update-bias_level-on-card-context-only.patch",2,"No",""
"sound/soc/codecs","ASoC-Intel-Add-route-map-for-voip-overt-bt.patch",1,"No",""
"sound/soc/codecs","Audio-sst-Add-Intel-HDMI-card-to-LPE.patch",2,"No",""
"sound/soc/codecs","audio-sst-do-not-check-sst_state-in-runtime_idle-cal.patch",3,"No",""
"sound/soc/codecs","0001-sound-sst-Make-DSP-firmware-download-on-BYT-optional.patch",3,"No",""
"sound/soc/codecs","ASoC-Intel-CHT-Machine-driver-code-for-ALC5672-codec.patch",4,"No",""
"sound/soc/codecs","REVERT_ME-ASoC-Intel-Force-disable-audio-clocks-duri.patch",1,"No",""
"sound/soc/codecs","0001-Audio-Add-a-timer-based-SST-audio-recovery.patch",8,"No",""
"sound/soc/codecs","0002-Audio-Add-start_recovery_timer-flag-to-enablea.patch",5,"No",""
"sound/soc/codecs","0003-ASoC-dapm-Add-New-API-to-set-and-reset-the-DAPM.patch",5,"No",""
"sound/soc/codecs","0001-ASoC-dapm-Make-sure-register-value-is-in-sync-with-D.patch",1,"Yes",""
"sound/soc/codecs","ASoC-dapm-Fix-debug-print-in-soc-dapm.c.patch",1,"No",""
"sound/soc/codecs","ASoC-core-add-support-for-dynamic-controls-and-widge.patch",2,"Yes",""
"sound/soc/codecs","0005-ASoC-DAPM-Use-snd_soc_get_enum_text.patch",1,"Yes",""
"sound/soc/codecs","0010-Audio-Now-enable-recovery-for-byt-cr.patch",1,"No",""
